srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID,diffranks
eng,fin,1062,1062,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4464,-2
eng,fin,1066,1066,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4352,0
eng,fin,1066,1066,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,4,6845,0
eng,fin,1073,1073,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,4,1829,0
eng,fin,1081,1081,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4326,-2
eng,fin,1085,1085,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1923,1
eng,fin,1087,1087,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6990,4
eng,fin,1093,1093,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4324,-2
eng,fin,1110,1110,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6812,2
eng,fin,1114,1114,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4320,0
eng,fin,1147,1147,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6884,-1
eng,fin,1155,1155,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,5,1921,-2
eng,fin,1157,1157,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,1909,-1
eng,fin,1167,1167,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,1699,0
eng,fin,1170,1170,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4323,-4
eng,fin,1190,1190,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,9609,0
eng,fin,1194,1194,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,9552,-3
eng,fin,1197,1197,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6899,-1
eng,fin,1197,1197,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,7037,-2
eng,fin,1200,1200,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1715,3
eng,fin,1218,1218,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4240,1
eng,fin,1225,1225,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1733,4
eng,fin,1228,1228,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,9406,0
eng,fin,1249,1249,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4349,0
eng,fin,1256,1256,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1832,2
eng,fin,1262,1262,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4472,-3
eng,fin,1272,1272,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1709,2
eng,fin,1278,1278,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6768,-1
eng,fin,1279,1279,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6765,3
eng,fin,1285,1285,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4399,0
eng,fin,1328,1328,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,5,1811,-2
eng,fin,1328,1328,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,1943,-1
eng,fin,1330,1330,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9618,2
eng,fin,1341,1341,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9421,-2
eng,fin,1344,1344,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1871,3
eng,fin,1344,1344,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,1958,0
eng,fin,1344,1344,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4470,3
eng,fin,1349,1349,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9516,3
eng,fin,1351,1351,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4368,3
eng,fin,1365,1365,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,4,9502,0
eng,fin,1367,1367,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6972,1
